0,0
0.734191033590212,0.9034254689893313
0.8117736787320009,1.31495986969883
1.2673700242183155,1.5877164177473202
1.6772211711756735,2.5738154361055976
1.891241935394831,2.9242857251455034
2.5739733803725495,3.318296991410491
3.255086118753379,4.286417390662928
3.315469766818702,4.813963515828366
3.5571107221446825,5.479832179956163
4.3608983555989544,5.973740053107012
4.673555877000136,6.059027963556852
5.540677480111186,6.349127046692207
6.416543711685863,6.9210945290298636
6.579458207834776,7.507897607682138
6.851534230765421,8.030683117185086
7.585776143472042,8.137771907681852
7.932239611134337,8.155876555861685
8.902156645760034,8.96118267388983
9.009473888453591,9.641799844182888
9.11362006844591,9.971918840799024
9.286454938505797,10.092528507208641
10.066780937187378,10.810211460095102
10.851600047362638,11.079140506885189
11.277034165525155,11.300901619000445
11.398630048103756,11.933577413979146
12.29485763195283,12.149859077315483
12.473110284594789,12.546994268074013
12.923817211440806,13.5108240273178
13.50421230702216,13.935239473515136
14.48644208865933,14.37722482593196
14.588566435963244,14.65298757767777
15.42100048790478,15.346968824452901
15.75321014012301,16.298998864683238
16.257687534808618,16.71771579058144
16.79614786442201,17.26669610652494
17.334202162010158,17.811815103348156
17.47676596381151,18.32134550425301
17.79712818292169,18.934247078027248
18.796766922379394,19.053440781724557
19.232350326381518,19.67950267603296
19.6721658788642,20.375251943772803
20.015469100514125,20.74673194341393
20.74239328927879,21.423554521846317
21.67443896916664,21.621742804909402
22.228132408440544,22.35894981513282
22.632717207860914,22.93185513566756
23.02138857941335,23.47884526491535
23.774437633644713,23.594374515323867
24.516580594707285,24.3324845660318
24.857658894790596,24.918378078891138
25.81257945262107,25.17863271405103
26.303720032965757,25.23264284434499
26.990769169322494,25.954083047796743
27.803312175883676,26.836505801028732
28.500363776303463,27.66772929129378
29.42483256758531,28.113278135505208
29.548673311392374,29.01668466797423
29.723099187716322,29.96417090050948
30.69770172716202,30.135688234810466
30.811129350975214,30.566704024620282
31.505399917027468,30.66521429473431
32.070474617934,31.380191219912625
32.15895324321593,32.163805232382956
32.635540509896124,32.442021543969155
33.37654748572628,33.00399092966234
33.57458184535848,33.16654311760966
33.618434899617164,33.9628272214938
33.87750691615594,34.824789975109255
34.12181927262,35.44059682177427
34.284063022610646,35.76901652723657
34.67558580686757,36.09452342240078
35.1187794207715,36.82020261738888
35.714994259362946,37.64103390875859
36.327013843643115,38.0060133759569
37.09357678045718,38.34127365509354
37.70175125973828,39.26454180793473
38.61863620278364,39.650901672145416
39.07723004592257,40.609494804705186
39.75619821421773,41.36099756954743
39.90157905929014,41.9299379343236
40.06470567983089,42.12067880361987
40.33350322523962,42.42628400544157
41.31610080198195,42.478441360428725
42.077649164059835,42.742637749834
42.08021353642063,42.79455335835366
42.17801305324267,43.08367406166574
42.642116253873624,43.17164861532041
42.964654298659795,43.75386456443926
43.789559060850564,44.151310985086845
44.55041346281985,44.29647448676332
45.288537396756496,44.53906775459858
45.3113927327773,44.996378468765535
46.188741238113096,45.77870813267101
46.7810467512,46.27378414703444
47.048645933556706,47.05735550608986
47.718158955910376,47.321972995142204
48.09406945097233,47.77469165762875
49.062954777334944,48.66681829265295
49.61578125784472,49.428504369608994
50.32663215300655,49.936145753591624
51.03087475287452,50.12385891023577
51.87591449336797,50.73527834690649
52.4558909836981,51.12868241796758
52.686484025617354,52.01235584089917
52.786930436562834,52.14186974880462
53.677901786475076,52.88736899794113
54.26660526916712,53.207341575184905
55.24128804707442,53.4253412016218
55.9420506285703,53.98026865889967
56.54948695508023,54.83867274860327
57.058804764806446,55.16016812516958
57.302053054939165,56.00834127331955
57.68908190118472,56.06129362221462
58.60754605724013,56.12038271055159
58.7798523688126,56.5909182756687
59.27651091083078,56.895979337916195
59.4009624356794,56.98651029930481
60.03612605780173,57.495824123503915
61.005208879929675,58.48664876932006
61.65139396840604,59.093974322805906
61.901420102676596,59.475849688190564
62.56113712241719,59.99109402136858
63.294642267187676,60.29439641822754
63.294869054092835,60.86381700961202
64.15722663532127,61.09077599412545
64.1779965038447,61.80975712887506
64.63875228652628,62.10974640507686
65.51671014875667,62.6309390767901
65.60351828422829,63.34311745875276
66.59504138700065,63.41114975029601
66.73675021421856,63.57046007926457
67.4150033305058,63.8394071141969
68.30013103436953,64.64582961062119
69.13904771705757,65.10962559471234
69.5286938021123,66.1072756148395
69.72597450217528,66.96565130974837
69.99288835491568,67.05019509677071
70.5595784694384,67.29777229839073
70.94809320019209,68.28810947085536
71.07652147487919,68.63427295456847
71.11264841012334,69.30019833434473
71.16939160625726,69.70319499445819
71.80125569653988,70.32993411997867
72.71427718322816,70.98915509791408
72.77040078947424,71.82266179282234
73.56123974711532,72.4879175499977
74.32831909748597,72.723315296212
74.49782943551435,73.33369731069104
75.43173211970677,74.05160646718923
76.38349477682854,74.18812507077968
76.7094706317324,74.34383922134246
77.70503556025581,74.61288165935693
78.25393207075143,74.88795244594502
78.72903273652723,75.46106286139974
79.13307838549179,75.67688029764184
79.86130719932503,76.52982132685621
80.67375144603905,76.80300727313892
81.56094423516058,77.70406084752906
82.10317191518494,78.27341180606322
82.80162267038189,78.92775535044133
83.53223517538405,79.76435371404772
84.52698572055083,79.9283891480957
83.77392560300187,80.66934087173775
83.19713973133652,80.9871550591676
82.38103054534531,81.75386537098208
81.55742296359905,82.01259759276985
